17-Jul-2011 35
18-Jul-2011 31
19-Jul-2011 31
20-Jul-2011 28
21-Jul-2011 27
22-Jul-2011 30
23-Jul-2011 30
24-Jul-2011 34
25-Jul-2011 37
26-Jul-2011 37
27-Jul-2011 32
28-Jul-2011 29
29-Jul-2011 35
30-Jul-2011 35
31-Jul-2011 35
01-Aug-2011 35
02-Aug-2011 28
03-Aug-2011 34
04-Aug-2011 32
05-Aug-2011 29
06-Aug-2011 28
07-Aug-2011 36
08-Aug-2011 28
09-Aug-2011 28
10-Aug-2011 34
11-Aug-2011 36
12-Aug-2011 32
13-Aug-2011 34
14-Aug-2011 28
15-Aug-2011 37
16-Aug-2011 32
17-Aug-2011 34
18-Aug-2011 27
19-Aug-2011 35
20-Aug-2011 35
21-Aug-2011 28
22-Aug-2011 32
23-Aug-2011 30
24-Aug-2011 33
25-Aug-2011 31
26-Aug-2011 31
27-Aug-2011 28
28-Aug-2011 29
29-Aug-2011 27
30-Aug-2011 37
31-Aug-2011 34
01-Sep-2011 37
02-Sep-2011 28
03-Sep-2011 37
04-Sep-2011 35
05-Sep-2011 33
06-Sep-2011 31
07-Sep-2011 29
08-Sep-2011 35
09-Sep-2011 29
10-Sep-2011 27
11-Sep-2011 35
12-Sep-2011 34
13-Sep-2011 34
14-Sep-2011 34
15-Sep-2011 31
16-Sep-2011 31
17-Sep-2011 35
18-Sep-2011 30
19-Sep-2011 35
20-Sep-2011 35
21-Sep-2011 36
22-Sep-2011 32
23-Sep-2011 33
24-Sep-2011 37
25-Sep-2011 31
26-Sep-2011 27
27-Sep-2011 36
28-Sep-2011 33
29-Sep-2011 30
30-Sep-2011 37
01-Oct-2011 29
02-Oct-2011 34
03-Oct-2011 33
04-Oct-2011 31
05-Oct-2011 28
06-Oct-2011 27
07-Oct-2011 31
08-Oct-2011 29
09-Oct-2011 34
10-Oct-2011 31
11-Oct-2011 36
12-Oct-2011 35
13-Oct-2011 33
14-Oct-2011 28
15-Oct-2011 37
16-Oct-2011 29
17-Oct-2011 37
18-Oct-2011 29
19-Oct-2011 31
20-Oct-2011 27
21-Oct-2011 34
22-Oct-2011 28
23-Oct-2011 27
24-Oct-2011 34
25-Oct-2011 30
26-Oct-2011 34
27-Oct-2011 31
28-Oct-2011 33
29-Oct-2011 27
30-Oct-2011 37
31-Oct-2011 35
01-Nov-2011 35
02-Nov-2011 35
03-Nov-2011 31
04-Nov-2011 33
05-Nov-2011 33
06-Nov-2011 32
07-Nov-2011 30
08-Nov-2011 29
09-Nov-2011 31
10-Nov-2011 29
11-Nov-2011 35
12-Nov-2011 37
13-Nov-2011 27
14-Nov-2011 32
15-Nov-2011 27
16-Nov-2011 35
17-Nov-2011 37
18-Nov-2011 27
19-Nov-2011 37
20-Nov-2011 27
21-Nov-2011 34
22-Nov-2011 35
23-Nov-2011 32
24-Nov-2011 36
25-Nov-2011 36
26-Nov-2011 33
27-Nov-2011 28
28-Nov-2011 29
29-Nov-2011 29
30-Nov-2011 27
01-Dec-2011 28
02-Dec-2011 33
03-Dec-2011 37
04-Dec-2011 30
05-Dec-2011 31
06-Dec-2011 37
07-Dec-2011 37
08-Dec-2011 34
09-Dec-2011 37
10-Dec-2011 35
11-Dec-2011 30
12-Dec-2011 34
13-Dec-2011 29
14-Dec-2011 30
15-Dec-2011 34
16-Dec-2011 32
17-Dec-2011 31
18-Dec-2011 33
19-Dec-2011 35
20-Dec-2011 33
21-Dec-2011 33
22-Dec-2011 33
23-Dec-2011 32
24-Dec-2011 27
25-Dec-2011 34
26-Dec-2011 37
27-Dec-2011 30
28-Dec-2011 37
29-Dec-2011 30
30-Dec-2011 36
31-Dec-2011 32
